comunidad_au,provincia,municipio,pueblo,latitude,longitude
Castilla Leon,Provincia de Burgos,Trabadelo,Moral de Valcarce,42.60676,-6.89688
Castilla Leon,Provincia de Burgos,Trabadelo,Parada de Soto,42.62844,-6.88772
Castilla Leon,Provincia de Burgos,Trabadelo,Pradela,42.66125,-6.86492
Castilla Leon,Provincia de Burgos,Trabadelo,Sotelo,42.67568,-6.83629
Castilla Leon,Provincia de Burgos,Trabadelo,Sotoparada,42.62274,-6.89794
Castilla Leon,Provincia de Burgos,Trabadelo,Trabadelo,42.64874,-6.88
Castilla Leon,Provincia de Burgos,Trabadelo,Villar de Corrales,42.61727,-6.90973
Castilla Leon,Provincia de Burgos,Peralejos de las Truchas,Baillo,42.28334,-6.46269
Castilla Leon,Provincia de Burgos,Peralejos de las Truchas,Corporales,42.30905,-6.45629
Castilla Leon,Provincia de Burgos,Peralejos de las Truchas,Cunas,42.25442,-6.38028
Castilla Leon,Provincia de Burgos,Peralejos de las Truchas,Iruela,42.26237,-6.50221
Castilla Leon,Provincia de Burgos,Peralejos de las Truchas,La Cuesta,42.2588,-6.42122
Castilla Leon,Provincia de Burgos,Peralejos de las Truchas,Manzaneda,42.26092,-6.31834
Castilla Leon,Provincia de Burgos,Peralejos de las Truchas,Pozos,42.28053,-6.32821
Castilla Leon,Provincia de Burgos,Peralejos de las Truchas,Quintanilla de Yuso,42.24175,-6.37732
Castilla Leon,Provincia de Burgos,Peralejos de las Truchas,Peralejos de las Truchas,42.26093,-6.43605
Castilla Leon,Provincia de Burgos,Peralejos de las Truchas,Truchillas,42.23594,-6.46242
Castilla Leon,Provincia de Burgos,Peralejos de las Truchas,Valdavido,42.24075,-6.42199
Castilla Leon,Provincia de Burgos,Peralejos de las Truchas,Villar de Zuepos,42.23235,-6.32797
Castilla Leon,Provincia de Burgos,Peralejos de las Truchas,Villarino,42.25498,-6.52956
Castilla Leon,Provincia de Burgos,Turcia,Armellada,42.55205,-5.86311
Castilla Leon,Provincia de Burgos,Turcia,Gavilanes,42.51828,-5.88194
Castilla Leon,Provincia de Burgos,Turcia,Palazuelo de Órbigo,42.52626,-5.88023
Castilla Leon,Provincia de Burgos,Turcia,Turcia,42.53431,-5.87844
Castilla Leon,Provincia de Burgos,Urdiales del Páramo,Mansilla del Páramo,42.38657,-5.79091
Castilla Leon,Provincia de Burgos,Urdiales del Páramo,Urdiales del Páramo,42.37034,-5.77297
Castilla Leon,Provincia de Burgos,Urdiales del Páramo,Villarrín del Páramo,42.39247,-5.74903
Castilla Leon,Provincia de Burgos,Val de San Lorenzo,Lagunas de Somoza,42.38087,-6.19252
Castilla Leon,Provincia de Burgos,Val de San Lorenzo,Val de San Lorenzo,42.41819,-6.12391
Castilla Leon,Provincia de Burgos,Val de San Lorenzo,Val de San Román,42.42909,-6.14204
Castilla Leon,Provincia de Burgos,Valdefresno,Arcahueja,42.56645,-5.49708
Castilla Leon,Provincia de Burgos,Valdefresno,Carbajosa,42.63609,-5.4738
Castilla Leon,Provincia de Burgos,Valdefresno,Corbillos de la Sobarriba,42.58107,-5.51377
Castilla Leon,Provincia de Burgos,Valdefresno,Golpejar de la Sobarriba,42.60086,-5.51536
Castilla Leon,Provincia de Burgos,Valdefresno,Navafría,42.60334,-5.44973
Castilla Leon,Provincia de Burgos,Valdefresno,Paradilla de la Sobarriba,42.5765,-5.46723
Castilla Leon,Provincia de Burgos,Valdefresno,Sanfelismo,42.56708,-5.48032
Castilla Leon,Provincia de Burgos,Valdefresno,Santa Olaja de Porma,42.59926,-5.41466
Castilla Leon,Provincia de Burgos,Valdefresno,Santibáñez de Porma,42.58717,-5.42558
Castilla Leon,Provincia de Burgos,Valdefresno,Santovenia del Monte,42.65821,-5.47958
Castilla Leon,Provincia de Burgos,Valdefresno,Solanilla,42.62364,-5.44609
Castilla Leon,Provincia de Burgos,Valdefresno,Tendal,42.60334,-5.49609
Castilla Leon,Provincia de Burgos,Valdefresno,Valdefresno,42.59492,-5.49355
Castilla Leon,Provincia de Burgos,Valdefresno,Valdelafuente,42.56993,-5.51331
Castilla Leon,Provincia de Burgos,Valdefresno,Villacete,42.56377,-5.46929
Castilla Leon,Provincia de Burgos,Valdefresno,Villacil,42.61799,-5.46963
Castilla Leon,Provincia de Burgos,Valdefresno,Villafeliz de la Sabarriba,42.64781,-5.453
Castilla Leon,Provincia de Burgos,Valdefresno,Villalboñe,42.63128,-5.45607
Castilla Leon,Provincia de Burgos,Valdefresno,Villaseca de la Sobarriba,42.58871,-5.47734
Castilla Leon,Provincia de Burgos,Valdefresno,Villavente,42.61774,-5.50723
Castilla Leon,Provincia de Burgos,Valdefuentes del Páramo,Azares del Páramo,42.29201,-5.83075
Castilla Leon,Provincia de Burgos,Valdefuentes del Páramo,Valdefuentes del Páramo,42.3237,-5.83097
Castilla Leon,Provincia de Burgos,Valdelugueros,Arintero,42.94732,-5.36307
Castilla Leon,Provincia de Burgos,Valdelugueros,Cerulleda,42.99994,-5.42431
Castilla Leon,Provincia de Burgos,Valdelugueros,La Braña,42.94054,-5.37129
Castilla Leon,Provincia de Burgos,Valdelugueros,Llamazares,42.96839,-5.44592
Castilla Leon,Provincia de Burgos,Valdelugueros,Lugueros,42.97272,-5.41232
Castilla Leon,Provincia de Burgos,Valdelugueros,Nocedo de Curueño,42.98333,-5.48333
Castilla Leon,Provincia de Burgos,Valdelugueros,Redilluera,42.97131,-5.46089
Castilla Leon,Provincia de Burgos,Valdelugueros,Redipuertas,43.01287,-5.44391
Castilla Leon,Provincia de Burgos,Valdelugueros,Tolibia de Abajo,42.9664,-5.40331
Castilla Leon,Provincia de Burgos,Valdelugueros,Tolibia de Arriba,42.97275,-5.38255
Castilla Leon,Provincia de Burgos,Valdelugueros,Valdeteja,42.92886,-5.42515
Castilla Leon,Provincia de Burgos,Valdelugueros,Valverde,42.95,-5.43333
Castilla Leon,Provincia de Burgos,Valdelugueros,Villaverde de la Cuerna,43.00287,-5.39344
Castilla Leon,Provincia de Burgos,Valdemora,Valdemora,42.19541,-5.42747
Castilla Leon,Provincia de Burgos,Valdepiélago,Aviados,42.85939,-5.44323
Castilla Leon,Provincia de Burgos,Valdepiélago,Correcillas,42.88525,-5.45393
Castilla Leon,Provincia de Burgos,Valdepiélago,La Mata de la Bérbula,42.86653,-5.40955
Castilla Leon,Provincia de Burgos,Valdepiélago,Montuerto,42.88443,-5.3936
Castilla Leon,Provincia de Burgos,Valdepiélago,Otero de Curueño,42.8566,-5.39508
Castilla Leon,Provincia de Burgos,Valdepiélago,Ranedo de Curueño,42.8647,-5.39137
Castilla Leon,Provincia de Burgos,Valdepiélago,Valdepiélago,42.86895,-5.39763
Castilla Leon,Provincia de Burgos,Valdepiélago,Valdorria,42.88999,-5.41852
Castilla Leon,Provincia de Burgos,Valdepolo,La Aldea del Puente,42.5517,-5.29744
Castilla Leon,Provincia de Burgos,Valdepolo,Quintana de Rueda,42.57789,-5.26293
Castilla Leon,Provincia de Burgos,Valdepolo,Quintana,42.58333,-5.26667
Castilla Leon,Provincia de Burgos,Valdepolo,Saelices del Payuelo,42.5339,-5.28006
Castilla Leon,Provincia de Burgos,Valdepolo,Valdepolo,42.57686,-5.22513
Castilla Leon,Provincia de Burgos,Valdepolo,Villahibiera,42.60388,-5.22199
Castilla Leon,Provincia de Burgos,Valdepolo,Villalquite,42.53895,-5.31333
Castilla Leon,Provincia de Burgos,Valdepolo,Villamondrín de Rueda,42.57647,-5.28306
Castilla Leon,Provincia de Burgos,Valdepolo,Villaverde de la Chiquita,42.58117,-5.19331
Castilla Leon,Provincia de Burgos,Valderas,Roales del Pan,42.03012,-5.47428
Castilla Leon,Provincia de Burgos,Valderas,Valdefuentes,42.07411,-5.40261
Castilla Leon,Provincia de Burgos,Valderas,Valderas,42.0783,-5.44355
Castilla Leon,Provincia de Burgos,Valderrey,Barrientos,42.41288,-5.97321
Castilla Leon,Provincia de Burgos,Valderrey,Bustos,42.37686,-6.02018
Castilla Leon,Provincia de Burgos,Valderrey,Carral,42.40663,-5.97306
Castilla Leon,Provincia de Burgos,Valderrey,Castrillo de las Piedras,42.40986,-5.99436
Castilla Leon,Provincia de Burgos,Valderrey,Cuevas,42.41737,-6.03361
Castilla Leon,Provincia de Burgos,Valderrey,Curillas,42.37441,-6.07479
Castilla Leon,Provincia de Burgos,Valderrey,La Matanza de Acentejo,42.39135,-6.04587
Castilla Leon,Provincia de Burgos,Valderrey,Monfrontino,42.38013,-6.07363
Castilla Leon,Provincia de Burgos,Valderrey,La Penilla,42.37598,-6.06816
Castilla Leon,Provincia de Burgos,Valderrey,Santa Ana,42.41468,-5.96801
Castilla Leon,Provincia de Burgos,Valderrey,Tejadinos,42.37384,-6.04638
Castilla Leon,Provincia de Burgos,Valderrey,Tejados,42.36831,-6.03861
Castilla Leon,Provincia de Burgos,Valderrey,Valderrey,42.39408,-6.02151
Castilla Leon,Provincia de Burgos,Valderrey,Villar,42.40302,-5.96319
Castilla Leon,Provincia de Burgos,Valderrueda,Caminayo,42.87619,-4.92001
Castilla Leon,Provincia de Burgos,Valderrueda,Carrizal de Ingenio,42.77519,-4.98301
Castilla Leon,Provincia de Burgos,Valderrueda,Cegoñal,42.78699,-4.93984
Castilla Leon,Provincia de Burgos,Valderrueda,El Otero de Valdetuéjar,42.83013,-5.01596
Castilla Leon,Provincia de Burgos,Valderrueda,Ferreras del Puerto,42.86411,-5.05376
Castilla Leon,Provincia de Burgos,Valderrueda,La Espina,42.79012,-4.90529
Castilla Leon,Provincia de Burgos,Valderrueda,La Mata de Monteagudo,42.83847,-5.04758
Castilla Leon,Provincia de Burgos,Valderrueda,La Red de Valdetuéjar,42.87067,-5.02567
Castilla Leon,Provincia de Burgos,Valderrueda,La Sota de Valderrueda,42.82479,-4.95126
Castilla Leon,Provincia de Burgos,Valderrueda,Las Muñecas,42.85275,-5.02749
Castilla Leon,Provincia de Burgos,Valderrueda,Morgovejo,42.84481,-4.9584
Castilla Leon,Provincia de Burgos,Valderrueda,Puente-Almuhey,42.78671,-4.97306
Castilla Leon,Provincia de Burgos,Valderrueda,Quintanilla de Almanza,42.75,-5.0
Castilla Leon,Provincia de Burgos,Valderrueda,San Martín de Valdetuéjar,42.80917,-4.99283
Castilla Leon,Provincia de Burgos,Valderrueda,San Pedro Cansoles,42.75412,-4.91578
Castilla Leon,Provincia de Burgos,Valderrueda,Soto de Valderrueda,42.80173,-4.95191
Castilla Leon,Provincia de Burgos,Valderrueda,Taranilla,42.79656,-4.98022
Castilla Leon,Provincia de Burgos,Valderrueda,Valcuende,42.76344,-4.925
Castilla Leon,Provincia de Burgos,Valderrueda,Valderrueda,42.81558,-4.94731
Castilla Leon,Provincia de Burgos,Valderrueda,Villacorta,42.80764,-4.9393
Castilla Leon,Provincia de Burgos,Valderrueda,Villalmonte,42.84702,-5.00182
Castilla Leon,Provincia de Burgos,Valderrueda,Villamorisca,42.75548,-4.99665
Castilla Leon,Provincia de Burgos,Valdesamario,La Garandilla,42.72274,-5.93269
Castilla Leon,Provincia de Burgos,Valdesamario,La Utrera,42.70909,-5.91859
Castilla Leon,Provincia de Burgos,Valdesamario,Murias de Ponjos,42.7196,-6.07693
Castilla Leon,Provincia de Burgos,Valdesamario,Paladín,42.7199,-5.91937
Castilla Leon,Provincia de Burgos,Valdesamario,Murias de Ponjos,42.72499,-6.03233
Castilla Leon,Provincia de Burgos,Valdesamario,Valdesamario,42.72094,-5.95104
Castilla Leon,Provincia de Burgos,Valdevimbre,Farballes,42.41578,-5.59039
Castilla Leon,Provincia de Burgos,Valdevimbre,Palacios de Fontecha,42.41834,-5.65895
Castilla Leon,Provincia de Burgos,Valdevimbre,Pobladura de Fontecha,42.43334,-5.6789
Castilla Leon,Provincia de Burgos,Valdevimbre,Valdevimbre,42.41959,-5.61975
Castilla Leon,Provincia de Burgos,Valdevimbre,Vallejo Hondo,42.39155,-5.64007
Castilla Leon,Provincia de Burgos,Valdevimbre,Villagallegos,42.39522,-5.65345
Castilla Leon,Provincia de Burgos,Valdevimbre,Villibañe,42.38229,-5.63145
Castilla Leon,Provincia de Burgos,Valencia de Don Juan,Cabañas,42.31666,-5.53404
Castilla Leon,Provincia de Burgos,Valencia de Don Juan,Valencia de Don Juan,42.29374,-5.5172
Castilla Leon,Provincia de Burgos,Vallecillo,El Vallecillo,42.35604,-5.21088
Castilla Leon,Provincia de Burgos,Vallecillo,Villeza,42.33151,-5.20061
Castilla Leon,Provincia de Burgos,Valverde de la Virgen,Fresno del Camino,42.56287,-5.65179
Castilla Leon,Provincia de Burgos,Valverde de la Virgen,La Virgen del Camino,42.58058,-5.64108
Castilla Leon,Provincia de Burgos,Valverde de la Virgen,Montejos del Camino,42.58443,-5.68982
Castilla Leon,Provincia de Burgos,Valverde de la Virgen,Oncina de la Valdoncina,42.55218,-5.66194
Castilla Leon,Provincia de Burgos,Valverde de la Virgen,Robledo de la Valdoncina,42.55026,-5.70387
Castilla Leon,Provincia de Burgos,Valverde de la Virgen,San Miguel del Camino,42.5609,-5.69954
Castilla Leon,Provincia de Burgos,Valverde de la Virgen,Aeropuerto de León,42.56823,-5.68461
Castilla Leon,Provincia de Burgos,Valverde-Enrique,Castrovega de Valmadrigal,42.3234,-5.28696
Castilla Leon,Provincia de Burgos,Valverde-Enrique,La Veguellina,42.32549,-5.27424
Castilla Leon,Provincia de Burgos,Valverde-Enrique,Valverde-Enrique,42.30459,-5.2999
Castilla Leon,Provincia de Burgos,La Vecilla,Campohermoso,42.85679,-5.42879
Castilla Leon,Provincia de Burgos,La Vecilla,La Cándana de Curueño,42.8269,-5.4106
Castilla Leon,Provincia de Burgos,La Vecilla,La Vecilla de Curueño,42.84852,-5.40643
Castilla Leon,Provincia de Burgos,La Vecilla,Sopeña de Curueño,42.80942,-5.40517
Castilla Leon,Provincia de Burgos,Vega de Espinareda,Burbia,42.79262,-6.77815
Castilla Leon,Provincia de Burgos,Vega de Espinareda,Bustarga,42.76122,-6.71395
Castilla Leon,Provincia de Burgos,Vega de Espinareda,El Espino,42.71862,-6.64987
Castilla Leon,Provincia de Burgos,Vega de Espinareda,Espinareda de Vega,42.71085,-6.65179
Castilla Leon,Provincia de Burgos,Vega de Espinareda,Moreda,42.72599,-6.7264
Castilla Leon,Provincia de Burgos,Vega de Espinareda,Penoselo,42.75803,-6.75368
Castilla Leon,Provincia de Burgos,Vega de Espinareda,San Martín de Moreda,42.73166,-6.71411
Castilla Leon,Provincia de Burgos,Vega de Espinareda,San Pedro de Olleros,42.69739,-6.7188
Castilla Leon,Provincia de Burgos,Vega de Espinareda,Sésamo,42.73844,-6.65689
Castilla Leon,Provincia de Burgos,Vega de Espinareda,Valle de Finolledo,42.71753,-6.69287
Castilla Leon,Provincia de Burgos,Vega de Espinareda,Vega de Espinareda,42.72537,-6.65439
Castilla Leon,Provincia de Burgos,Vega de Espinareda,Villar de Otero,42.76353,-6.67675
Castilla Leon,Provincia de Burgos,Vega de Infanzones,Grulleros,42.50268,-5.54967
Castilla Leon,Provincia de Burgos,Vega de Infanzones,Vega de Infanzones,42.48116,-5.53295
Castilla Leon,Provincia de Burgos,Vega de Infanzones,Villadesoto,42.50481,-5.53786
Castilla Leon,Provincia de Burgos,Vega de Valcarce,Ambasmestas,42.66363,-6.94649
Castilla Leon,Provincia de Burgos,Vega de Valcarce,Argenteiro,42.67845,-7.03024
Castilla Leon,Provincia de Burgos,Vega de Valcarce,Bargelas,42.67813,-7.00775
Castilla Leon,Provincia de Burgos,Vega de Valcarce,El Castro,42.71265,-7.00736
Castilla Leon,Provincia de Burgos,Vega de Valcarce,La Braña,42.70812,-6.96407
Castilla Leon,Provincia de Burgos,Vega de Valcarce,La Cernada,42.69619,-7.03304
Castilla Leon,Provincia de Burgos,Vega de Valcarce,La Faba,42.68485,-7.00637
Castilla Leon,Provincia de Burgos,Vega de Valcarce,La Laguna,42.70143,-7.01979
Castilla Leon,Provincia de Burgos,Vega de Valcarce,La Portela de Valcarce,42.6606,-6.92167
Castilla Leon,Provincia de Burgos,Vega de Valcarce,Laballós,42.70391,-6.9894
Castilla Leon,Provincia de Burgos,Vega de Valcarce,Las Herrerías,42.67051,-6.98318
Castilla Leon,Provincia de Burgos,Vega de Valcarce,Lindoso,42.6676,-7.00193
Castilla Leon,Provincia de Burgos,Vega de Valcarce,Monón,42.67753,-6.93498
Castilla Leon,Provincia de Burgos,Vega de Valcarce,Rasinde,42.69028,-6.96732
Castilla Leon,Provincia de Burgos,Vega de Valcarce,Ruitelán,42.67628,-6.96218
Castilla Leon,Provincia de Burgos,Vega de Valcarce,Samprón,42.67784,-6.96043
Castilla Leon,Provincia de Burgos,Vega de Valcarce,Illas,42.6617,-6.98834
Castilla Leon,Provincia de Burgos,Vega de Valcarce,Oseiro,42.68289,-6.99426
Castilla Leon,Provincia de Burgos,Vega de Valcarce,Sotogayoso,42.64993,-6.92009
Castilla Leon,Provincia de Burgos,Vega de Valcarce,Vega de Valcarce,42.66068,-6.93785
Castilla Leon,Provincia de Burgos,Vega de Valcarce,Villasinde,42.64816,-6.95431
Castilla Leon,Provincia de Burgos,Vegacervera,Laguna de la Coladilla,42.88405,-5.55943
Castilla Leon,Provincia de Burgos,Vegacervera,Valle de Vegacervera,42.89118,-5.57928
Castilla Leon,Provincia de Burgos,Vegacervera,Valporquero de Torío,42.90881,-5.56163
Castilla Leon,Provincia de Burgos,Vegacervera,Vegacervera,42.88808,-5.53549
Castilla Leon,Provincia de Burgos,Vegacervera,Villar del Puerto,42.89154,-5.59911
Castilla Leon,Provincia de Burgos,Vegaquemada,Candanedo de Boñar,42.8022,-5.33925
Castilla Leon,Provincia de Burgos,Vegaquemada,La Devesa de Boñar,42.82137,-5.29671
Castilla Leon,Provincia de Burgos,Vegaquemada,La Losilla y San Adrián,42.83738,-5.31665
Castilla Leon,Provincia de Burgos,Vegaquemada,La Mata de la Riba,42.85281,-5.3409
Castilla Leon,Provincia de Burgos,Vegaquemada,Llamera,42.83746,-5.34863
Castilla Leon,Provincia de Burgos,Vegaquemada,Lugán,42.76982,-5.33463
Castilla Leon,Provincia de Burgos,Vegaquemada,Palazuelo de Boñar,42.83529,-5.33203
Castilla Leon,Provincia de Burgos,Vegaquemada,Vegaquemada,42.8187,-5.33242
Castilla Leon,Provincia de Burgos,Vegas del Condado,Castrillo del Condado,42.60812,-5.38766
Castilla Leon,Provincia de Burgos,Vegas del Condado,Castro del Condado,42.69316,-5.39177
Castilla Leon,Provincia de Burgos,Vegas del Condado,Cerezales del Condado,42.71405,-5.35758
Castilla Leon,Provincia de Burgos,Vegas del Condado,Moral del Condado,42.62965,-5.39792
Castilla Leon,Provincia de Burgos,Vegas del Condado,Represa del Condado,42.64311,-5.42141
Castilla Leon,Provincia de Burgos,Vegas del Condado,San Cipriano del Condado,42.64304,-5.3801
Castilla Leon,Provincia de Burgos,Vegas del Condado,San Vicente del Condado,42.64213,-5.3693
Castilla Leon,Provincia de Burgos,Vegas del Condado,Santa María del Monte del Condado,42.69204,-5.42441
Castilla Leon,Provincia de Burgos,Vegas del Condado,Secos del Condado,42.60915,-5.40191
Castilla Leon,Provincia de Burgos,Vegas del Condado,Vegasdel Condado,42.68412,-5.36449
Castilla Leon,Provincia de Burgos,Vegas del Condado,Villafruela del Condado,42.62239,-5.38873
Castilla Leon,Provincia de Burgos,Vegas del Condado,Villamayor del Condado,42.65387,-5.43011
Castilla Leon,Provincia de Burgos,Vegas del Condado,Villanueva del Condado,42.65834,-5.37209
Castilla Leon,Provincia de Burgos,Villablino,Caboalles de Abajo,42.95238,-6.37015
Castilla Leon,Provincia de Burgos,Villablino,Caboalles de Arriba,42.94985,-6.39701
Castilla Leon,Provincia de Burgos,Villablino,Llamas de Laciana,42.92981,-6.32203
Castilla Leon,Provincia de Burgos,Villablino,Lumajo,42.98458,-6.25855
Castilla Leon,Provincia de Burgos,Villablino,Orallo,42.96926,-6.35463
Castilla Leon,Provincia de Burgos,Villablino,Rabanal,42.91627,-6.33251
Castilla Leon,Provincia de Burgos,Villablino,Robles de Laciana,42.94126,-6.27581
Castilla Leon,Provincia de Burgos,Villablino,Ríoscuro,42.93232,-6.28859
Castilla Leon,Provincia de Burgos,Villablino,San Miguel de Laciana,42.9429,-6.32907
Castilla Leon,Provincia de Burgos,Villablino,Sosas de Laciana,42.94946,-6.30024
Castilla Leon,Provincia de Burgos,Villablino,Villablino,42.93932,-6.31943
Castilla Leon,Provincia de Burgos,Villablino,Villager de Laciana,42.94166,-6.33251
Castilla Leon,Provincia de Burgos,Villablino,Villar de Ortelle,42.91697,-6.24626
Castilla Leon,Provincia de Burgos,Villablino,Villaseca de Laciana,42.94478,-6.25085
Castilla Leon,Provincia de Burgos,Villabraz,Alcuetas,42.27058,-5.43335
Castilla Leon,Provincia de Burgos,Villabraz,Fáfilas,42.254,-5.46695
Castilla Leon,Provincia de Burgos,Villabraz,Villabraz,42.24658,-5.44593
Castilla Leon,Provincia de Burgos,Villadangos del Páramo,Celadilla del Páramo,42.51909,-5.80294
Castilla Leon,Provincia de Burgos,Villadangos del Páramo,Fojedo,42.5,-5.73333
Castilla Leon,Provincia de Burgos,Villadangos del Páramo,Villadangos del Páramo,42.51672,-5.76737
Castilla Leon,Provincia de Burgos,Villademor de la Vega,Villademor de la Vega,42.26964,-5.56808
Castilla Leon,Provincia de Burgos,Villafranca del Bierzo,Campo del Agua,42.77543,-6.82551
Castilla Leon,Provincia de Burgos,Villafranca del Bierzo,Cela,42.68451,-6.82674
Castilla Leon,Provincia de Burgos,Villafranca del Bierzo,Landoiro,42.62713,-6.80726
Castilla Leon,Provincia de Burgos,Villafranca del Bierzo,Paradaseca,42.68433,-6.80264
Castilla Leon,Provincia de Burgos,Villafranca del Bierzo,Paradiña,42.67902,-6.7546
Castilla Leon,Provincia de Burgos,Villafranca del Bierzo,Pereje,42.61667,-6.83333
Castilla Leon,Provincia de Burgos,Villafranca del Bierzo,Pobladura de Somoza,42.64882,-6.77563
Castilla Leon,Provincia de Burgos,Villafranca del Bierzo,Porcarizas,42.76,-6.8286
Castilla Leon,Provincia de Burgos,Villafranca del Bierzo,Prado de la Somoza,42.70167,-6.74913
Castilla Leon,Provincia de Burgos,Villafranca del Bierzo,Tejeira,42.75873,-6.85701
Castilla Leon,Provincia de Burgos,Villafranca del Bierzo,Valtuille de Abajo,42.5958,-6.76443
Castilla Leon,Provincia de Burgos,Villafranca del Bierzo,Valtuille de Arriba,42.61626,-6.76408
Castilla Leon,Provincia de Burgos,Villafranca del Bierzo,Puente de los Fierros,42.70347,-6.7822
Castilla Leon,Provincia de Burgos,Villafranca del Bierzo,Vilela,42.59027,-6.8033
Castilla Leon,Provincia de Burgos,Villafranca del Bierzo,Villadecanes,42.57973,-6.75971
Castilla Leon,Provincia de Burgos,Villafranca del Bierzo,Villafranca del Bierzo,42.60601,-6.81069
Castilla Leon,Provincia de Burgos,Villafranca del Bierzo,Villar de Acero,42.72454,-6.80422
Castilla Leon,Provincia de Burgos,Villagatón,Brañuelas,42.63323,-6.19943
Castilla Leon,Provincia de Burgos,Villagatón,Culebros,42.6417,-6.10377
Castilla Leon,Provincia de Burgos,Villagatón,La Estación,42.63333,-6.2
Castilla Leon,Provincia de Burgos,Villagatón,La Silva,42.6024,-6.26609
Castilla Leon,Provincia de Burgos,Villagatón,Los Barrios de Nistoso,42.69406,-6.12555
Castilla Leon,Provincia de Burgos,Villagatón,Manzanal del Puerto,42.59056,-6.22119
Castilla Leon,Provincia de Burgos,Villagatón,Montealegre,42.59199,-6.27307
Castilla Leon,Provincia de Burgos,Villagatón,Requejo y Corús,42.63874,-6.13798
Castilla Leon,Provincia de Burgos,Villagatón,Tabladas,42.6879,-6.14655
Castilla Leon,Provincia de Burgos,Villagatón,Ucedo,42.58852,-6.19423
Castilla Leon,Provincia de Burgos,Villagatón,Valbuena de la Encomienda,42.62004,-6.14913
Castilla Leon,Provincia de Burgos,Villagatón,Villagatón,42.63413,-6.16184
Castilla Leon,Provincia de Burgos,Villamandos,Villamandos,42.18058,-5.59397
Castilla Leon,Provincia de Burgos,Villamandos,Villarrabines,42.19036,-5.56813
Castilla Leon,Provincia de Burgos,Villamanín,Busdongo,42.98333,-5.7
Castilla Leon,Provincia de Burgos,Villamanín,Camplongo,42.98333,-5.68333
Castilla Leon,Provincia de Burgos,Villamanín,Casares de Arbas,42.93921,-5.77795
Castilla Leon,Provincia de Burgos,Villamanín,Cubillas de Arbas,42.92825,-5.80577
Castilla Leon,Provincia de Burgos,Villamanín,Golpejar de la Tercia,42.95251,-5.65353
Castilla Leon,Provincia de Burgos,Villamanín,Millaró,42.98333,-5.63333
Castilla Leon,Provincia de Burgos,Villamanín,Pendilla,43.02592,-5.70254
Castilla Leon,Provincia de Burgos,Villamanín,Poladura de la Tercia,42.95,-5.71667
Castilla Leon,Provincia de Burgos,Villamanín,Pontedo,42.96667,-5.65
Castilla Leon,Provincia de Burgos,Villamanín,Rodiezmo,42.9375,-5.68657
Castilla Leon,Provincia de Burgos,Villamanín,San Martín de la Tercia,42.94629,-5.72318
Castilla Leon,Provincia de Burgos,Villamanín,Tonín,43.00703,-5.68396
Castilla Leon,Provincia de Burgos,Villamanín,Vegalamosa,42.99077,-5.73682
Castilla Leon,Provincia de Burgos,Villamanín,Velilla de la Tercia,42.94748,-5.63699
Castilla Leon,Provincia de Burgos,Villamanín,Viadangos de Arbas,42.95292,-5.74468
Castilla Leon,Provincia de Burgos,Villamanín,Villamanín,42.93864,-5.65669
Castilla Leon,Provincia de Burgos,Villamanín,Villanueva de la Tercia,42.96153,-5.66901
Castilla Leon,Provincia de Burgos,Villamartín de Don Sancho,Villamartín de Don Sancho,42.56943,-5.06056
Castilla Leon,Provincia de Burgos,Villamañán,Benamariel,42.36351,-5.5661
Castilla Leon,Provincia de Burgos,Villamañán,San Esteban de Villacalbiel,42.36668,-5.61507
Castilla Leon,Provincia de Burgos,Villamañán,San Esteban de Villacalbiel,42.35785,-5.60509
Castilla Leon,Provincia de Burgos,Villamañán,Villacé,42.34338,-5.59372
Castilla Leon,Provincia de Burgos,Villamañán,Villamañán,42.32198,-5.58195
Castilla Leon,Provincia de Burgos,Villamejil,Castrillo de Cepeda,42.58306,-6.01743
Castilla Leon,Provincia de Burgos,Villamejil,Cogorderos,42.54197,-6.029
Castilla Leon,Provincia de Burgos,Villamejil,Fontoria de Cepeda,42.51687,-6.04221
Castilla Leon,Provincia de Burgos,Villamejil,La Carrera de Otero,42.51667,-6.03333
Castilla Leon,Provincia de Burgos,Villamejil,Quintana de Fon,42.53004,-6.03579
Castilla Leon,Provincia de Burgos,Villamejil,Sueros,42.6,-6.03333
Castilla Leon,Provincia de Burgos,Villamejil,Villamejil,42.56205,-6.02514
Castilla Leon,Provincia de Burgos,Villamol,Trianos,42.42679,-5.0308
Castilla Leon,Provincia de Burgos,Villamol,Villacalabuey,42.48577,-5.06444
Castilla Leon,Provincia de Burgos,Villamol,Villamol,42.42766,-5.04832
Castilla Leon,Provincia de Burgos,Villamol,Villapeceñil,42.41071,-5.02656
Castilla Leon,Provincia de Burgos,Villamontán de la Valduerna,Fresno de la Valduerna,42.33218,-6.01336
Castilla Leon,Provincia de Burgos,Villamontán de la Valduerna,Miñambres,42.31191,-5.9748
Castilla Leon,Provincia de Burgos,Villamontán de la Valduerna,Posada y Torre,42.31667,-6.01667
Castilla Leon,Provincia de Burgos,Villamontán de la Valduerna,Redelga de la Valduerna,42.31596,-5.96454
Castilla Leon,Provincia de Burgos,Villamontán de la Valduerna,Valle de la Valduerna,42.31981,-5.99519
Castilla Leon,Provincia de Burgos,Villamontán de la Valduerna,Villalís,42.31667,-6.03333
